xdac,yWE
0.0048828125,0.1953125
0.0048828125,0.1953125
0.0048828125,0.1953125
0.0048828125,0.1953125
0.0048828125,0.1953125
0.0048828125,0.1953125
0.0048828125,0.1953125
0.009765625,0.3369140625
0.0146484375,0.361328125
0.01953125,0.4443359375
0.01953125,0.4443359375
0.01953125,0.4443359375
0.0244140625,0.5419921875
0.029296875,0.4736328125
0.01953125,0.4443359375
0.0244140625,0.5419921875
0.029296875,0.4736328125
0.01953125,0.4443359375
0.01953125,0.4443359375
0.0244140625,0.5419921875
0.029296875,0.4736328125
0.01953125,0.4443359375
0.0244140625,0.5419921875
0.029296875,0.4736328125
0.0341796875,0.419921875
0.0341796875,0.419921875
0.0341796875,0.419921875
0.0341796875,0.419921875
0.0341796875,0.419921875
0.0390625,0.5078125
0.0341796875,0.419921875
0.0390625,0.5078125
0.0390625,0.5078125
0.0390625,0.5078125
0.0390625,0.5078125
0.0390625,0.5078125
0.0341796875,0.419921875
0.0390625,0.5078125
0.0439453125,0.5517578125
0.048828125,0.5078125
0.0537109375,0.60546875
0.05859375,0.5810546875
0.05859375,0.5810546875
0.05859375,0.5810546875
0.05859375,0.5810546875
0.05859375,0.5810546875
0.05859375,0.5810546875
0.05859375,0.5810546875
0.0634765625,0.498046875
0.068359375,0.576171875
0.0732421875,0.5810546875
0.0732421875,0.5810546875
0.0732421875,0.5810546875
0.0732421875,0.5810546875
0.0732421875,0.5810546875
0.078125,0.64453125
0.0732421875,0.5810546875
0.078125,0.64453125
0.0732421875,0.5810546875
0.078125,0.64453125
0.0830078125,0.6494140625
0.087890625,0.5859375
0.0927734375,0.634765625
0.087890625,0.5859375
0.0927734375,0.634765625
0.0927734375,0.634765625
0.0927734375,0.634765625
0.0927734375,0.634765625
0.0927734375,0.634765625
0.0927734375,0.634765625
0.09765625,0.576171875
0.1025390625,0.6103515625
0.107421875,0.60546875
0.1123046875,0.5810546875
0.1123046875,0.5810546875
0.1123046875,0.5810546875
0.1123046875,0.5810546875
0.1123046875,0.5810546875
0.1123046875,0.5810546875
0.1123046875,0.5810546875
0.1171875,0.654296875
0.1220703125,0.673828125
0.126953125,0.68359375
0.1318359375,0.6298828125
0.13671875,0.6201171875
0.13671875,0.6201171875
0.13671875,0.6201171875
0.1416015625,0.6494140625
0.13671875,0.6201171875
0.1416015625,0.6494140625
0.13671875,0.6201171875
0.1416015625,0.6494140625
0.13671875,0.6201171875
0.1416015625,0.6494140625
0.13671875,0.6201171875
0.1416015625,0.6494140625
0.146484375,0.64453125
0.1513671875,0.5810546875
0.1513671875,0.5810546875
0.15625,0.6787109375
0.1611328125,0.6689453125
0.1611328125,0.6689453125
0.1611328125,0.6689453125
0.1611328125,0.6689453125
0.1611328125,0.6689453125
0.1611328125,0.6689453125
0.1611328125,0.6689453125
0.166015625,0.625
0.1708984375,0.654296875
0.17578125,0.6884765625
0.1806640625,0.673828125
0.185546875,0.6640625
0.1806640625,0.673828125
0.185546875,0.6640625
0.1806640625,0.673828125
0.185546875,0.6640625
0.1806640625,0.673828125
0.185546875,0.6640625
0.1806640625,0.673828125
0.185546875,0.6640625
0.1806640625,0.673828125
0.185546875,0.6640625
0.1806640625,0.673828125
0.185546875,0.6640625
0.1904296875,0.6689453125
0.1953125,0.625
0.2001953125,0.6787109375
0.205078125,0.6689453125
0.2099609375,0.64453125
0.205078125,0.6689453125
0.2099609375,0.64453125
0.2099609375,0.64453125
0.2099609375,0.64453125
0.2099609375,0.64453125
0.2099609375,0.64453125
0.21484375,0.6787109375
0.2099609375,0.64453125
0.21484375,0.6787109375
0.2197265625,0.7421875
0.2197265625,0.7421875
0.2197265625,0.7421875
0.2197265625,0.7421875
0.224609375,0.6689453125
0.2294921875,0.673828125
0.2294921875,0.673828125
0.2294921875,0.673828125
0.2294921875,0.673828125
0.2294921875,0.673828125
0.2294921875,0.673828125
0.2294921875,0.673828125
0.234375,0.60546875
0.2392578125,0.6689453125
0.244140625,0.6884765625
0.244140625,0.6884765625
0.2490234375,0.6982421875
0.25390625,0.673828125
0.25390625,0.673828125
0.25390625,0.673828125
0.25390625,0.673828125
0.2490234375,0.6982421875
0.25390625,0.673828125
0.25390625,0.673828125
0.25390625,0.673828125
0.2587890625,0.703125
0.263671875,0.7177734375
0.2685546875,0.7470703125
0.2734375,0.7568359375
0.2783203125,0.830078125
0.2783203125,0.830078125
0.2783203125,0.830078125
0.2783203125,0.830078125
0.2783203125,0.830078125
0.2783203125,0.830078125
0.2783203125,0.830078125
0.283203125,0.712890625
0.2880859375,0.8251953125
0.29296875,0.6787109375
0.2978515625,0.6787109375
0.2978515625,0.6787109375
0.2978515625,0.6787109375
0.2978515625,0.6787109375
0.2978515625,0.6787109375
0.2978515625,0.6787109375
0.2978515625,0.6787109375
0.302734375,0.810546875
0.3076171875,0.7177734375
0.3125,0.7666015625
0.3173828125,0.732421875
0.322265625,0.76171875
0.322265625,0.76171875
0.322265625,0.76171875
0.322265625,0.76171875
0.322265625,0.76171875
0.322265625,0.76171875
0.322265625,0.76171875
0.3271484375,0.693359375
0.33203125,0.7080078125
0.33203125,0.7080078125
0.33203125,0.7080078125
0.33203125,0.7080078125
0.3369140625,0.7177734375
0.341796875,0.76171875
0.341796875,0.76171875
0.341796875,0.76171875
0.341796875,0.76171875
0.341796875,0.76171875
0.341796875,0.76171875
0.3515625,0.6103515625
0.37109375,0.72265625
0.3515625,0.6103515625
0.37109375,0.72265625
0.3515625,0.6103515625
0.341796875,0.76171875
0.3515625,0.6103515625
0.3515625,0.6103515625
0.37109375,0.72265625
0.37109375,0.72265625
0.37109375,0.72265625
0.3515625,0.6103515625
0.3515625,0.6103515625
0.37109375,0.72265625
0.37109375,0.72265625
0.3759765625,0.7861328125
0.380859375,0.8154296875
0.380859375,0.8154296875
0.380859375,0.8154296875
0.380859375,0.8154296875
0.380859375,0.8154296875
0.3857421875,0.7861328125
0.390625,0.76171875
0.390625,0.76171875
0.390625,0.76171875
0.390625,0.76171875
0.390625,0.76171875
0.390625,0.76171875
0.3955078125,0.751953125
0.3955078125,0.751953125
0.3955078125,0.751953125
0.3955078125,0.751953125
0.3955078125,0.751953125
0.3955078125,0.751953125
0.390625,0.76171875
0.3955078125,0.751953125
0.400390625,0.8203125
0.4052734375,0.830078125
0.41015625,0.7861328125
0.4150390625,0.8642578125
0.4150390625,0.8642578125
0.4150390625,0.8642578125
0.4150390625,0.8642578125
0.4150390625,0.8642578125
0.4150390625,0.8642578125
0.4150390625,0.8642578125
0.419921875,0.8544921875
0.4345703125,0.8251953125
0.4345703125,0.8251953125
0.4345703125,0.8251953125
0.4345703125,0.8251953125
0.4345703125,0.8251953125
0.439453125,0.849609375
0.4345703125,0.8251953125
0.439453125,0.849609375
0.4345703125,0.8251953125
0.439453125,0.849609375
0.4541015625,0.849609375
0.4541015625,0.849609375
0.4541015625,0.849609375
0.4541015625,0.849609375
0.4541015625,0.849609375
0.4541015625,0.849609375
0.4541015625,0.849609375
0.458984375,0.8544921875
0.4736328125,0.78125
0.4736328125,0.78125
0.4736328125,0.78125
0.4736328125,0.78125
0.4736328125,0.78125
0.4736328125,0.78125
0.4736328125,0.78125
0.478515625,0.7861328125
0.4931640625,0.8203125
0.4931640625,0.8203125
0.4931640625,0.8203125
0.4931640625,0.8203125
0.4931640625,0.8203125
0.4931640625,0.8203125
0.4931640625,0.8203125
0.498046875,0.830078125
0.5126953125,0.87890625
0.5126953125,0.87890625
0.5126953125,0.87890625
0.5126953125,0.87890625
0.5126953125,0.87890625
0.5126953125,0.87890625
0.5126953125,0.87890625
0.517578125,0.80078125
0.5322265625,0.7763671875
0.5322265625,0.7763671875
0.5322265625,0.7763671875
0.5322265625,0.7763671875
0.5322265625,0.7763671875
0.5322265625,0.7763671875
0.5322265625,0.7763671875
0.5517578125,0.83984375
0.5517578125,0.83984375
0.5517578125,0.83984375
0.5517578125,0.83984375
0.5517578125,0.83984375
0.5517578125,0.83984375
0.5517578125,0.83984375
0.556640625,0.91796875
0.5615234375,0.849609375
0.56640625,0.791015625
0.5712890625,0.849609375
0.5712890625,0.849609375
0.5712890625,0.849609375
0.5712890625,0.849609375
0.5712890625,0.849609375
0.5712890625,0.849609375
0.5712890625,0.849609375
0.576171875,0.91796875
0.5908203125,0.9130859375
0.5908203125,0.9130859375
0.5908203125,0.9130859375
0.5908203125,0.9130859375
0.5908203125,0.9130859375
0.5908203125,0.9130859375
0.595703125,0.859375
0.5908203125,0.9130859375
0.595703125,0.859375
0.6103515625,0.908203125
0.6103515625,0.908203125
0.6103515625,0.908203125
0.6103515625,0.908203125
0.6103515625,0.908203125
0.6103515625,0.908203125
0.6103515625,0.908203125
0.615234375,0.9326171875
0.6298828125,0.908203125
0.6298828125,0.908203125
0.6298828125,0.908203125
0.6298828125,0.908203125
0.6298828125,0.908203125
0.6298828125,0.908203125
0.634765625,0.888671875
0.6298828125,0.908203125
0.634765625,0.888671875
0.6494140625,0.8447265625
0.6494140625,0.8447265625
0.6494140625,0.8447265625
0.6494140625,0.8447265625
0.6494140625,0.8447265625
0.6494140625,0.8447265625
0.6494140625,0.8447265625
0.654296875,0.8642578125
0.6689453125,0.9130859375
0.6689453125,0.9130859375
0.6689453125,0.9130859375
0.6689453125,0.9130859375
0.6689453125,0.9130859375
0.6689453125,0.9130859375
0.673828125,0.8544921875
0.6689453125,0.9130859375
0.673828125,0.8544921875
0.6884765625,0.8154296875
0.6884765625,0.8154296875
0.6884765625,0.8154296875
0.693359375,0.91796875
0.6884765625,0.8154296875
0.693359375,0.91796875
0.6884765625,0.8154296875
0.6884765625,0.8154296875
0.693359375,0.91796875
0.6884765625,0.8154296875
0.693359375,0.91796875
0.7470703125,0.9423828125
0.751953125,0.9130859375
0.751953125,0.9130859375
0.751953125,0.9130859375
0.751953125,0.9130859375
0.751953125,0.9130859375
0.751953125,0.9130859375
0.751953125,0.9130859375
0.7568359375,0.849609375
0.76171875,0.8740234375
0.7666015625,0.986328125
0.7666015625,0.986328125
0.7666015625,0.986328125
0.771484375,0.947265625
0.7763671875,0.9521484375
0.7763671875,0.9521484375
0.7763671875,0.9521484375
0.7763671875,0.9521484375
0.7763671875,0.9521484375
0.7763671875,0.9521484375
0.7763671875,0.9521484375
0.78125,0.927734375
0.7861328125,0.8642578125
0.791015625,0.8837890625
0.7958984375,0.9033203125
0.7958984375,0.9033203125
0.7958984375,0.9033203125
0.7958984375,0.9033203125
