1.52587890625,0.0537109375
1.52587890625,0.0537109375
1.52587890625,0.0537109375
1.52587890625,0.0537109375
1.52587890625,0.0537109375
1.52587890625,0.0537109375
1.52587890625,0.0537109375
1.52587890625,0.0537109375
1.52587890625,0.0537109375
1.52587890625,0.0537109375
1.556.396.484.375,00
1.5869140625,0.048828125
1.5869140625,0.048828125
1.5869140625,0.048828125
1.5869140625,0.048828125
1.617431640625,0.09765625
1.5869140625,0.048828125
1.5869140625,0.048828125
1.617431640625,0.09765625
1.5869140625,0.048828125
1.5869140625,0.048828125
1.617431640625,0.09765625
1.5869140625,0.048828125
1.617431640625,0.09765625
1.5869140625,0.048828125
1.617431640625,0.09765625
1.64794921875,0.0537109375
1.678466796875,0.068359375
1.678466796875,0.068359375
1.678466796875,0.068359375
1.678466796875,0.068359375
1.678466796875,0.068359375
1.708984375,0.068359375
1.739501953125,0.0927734375
1.739501953125,0.0927734375
1.739501953125,0.0927734375
1.77001953125,0.0830078125
1.739501953125,0.0927734375
1.739501953125,0.0927734375
1.77001953125,0.0830078125
1.739501953125,0.0927734375
1.739501953125,0.0927734375
1.77001953125,0.0830078125
1.77001953125,0.0830078125
1.800537109375,0.1025390625
1.800537109375,0.1025390625
1.800537109375,0.1025390625
1.800537109375,0.1025390625
1.800537109375,0.1025390625
1.800537109375,0.1025390625
1.800537109375,0.1025390625
1.800537109375,0.1025390625
1.800537109375,0.1025390625
1.800537109375,0.1025390625
1.8310546875,0.087890625
1.861572265625,0.0830078125
1.89208984375,0.087890625
1.922607421875,0.1220703125
1.922607421875,0.1220703125
1.922607421875,0.1220703125
1.922607421875,0.1220703125
1.983642578125,0.048828125
1.983642578125,0.048828125
1.922607421875,0.1220703125
1.953125,0.068359375
1.983642578125,0.048828125
1.983642578125,0.048828125
1.953125,0.068359375
1.983642578125,0.048828125
1.983642578125,0.048828125
1.983642578125,0.048828125
1.953125,0.068359375
1.983642578125,0.048828125
1.922607421875,0.1220703125
1.953125,0.068359375
1.983642578125,0.048828125
1.953125,0.068359375
1.983642578125,0.048828125
2.01416015625,0.166015625
2.044677734375,0.05859375
2.044677734375,0.05859375
2.044677734375,0.05859375
2.044677734375,0.05859375
2.044677734375,0.05859375
2.044677734375,0.05859375
2.044677734375,0.05859375
2.0751953125,0.09765625
2.105712890625,0.0537109375
2.105712890625,0.0537109375
2.105712890625,0.0537109375
2.105712890625,0.0537109375
2.13623046875,0.1416015625
2.166748046875,0.0830078125
2.166748046875,0.0830078125
2.166748046875,0.0830078125
2.166748046875,0.0830078125
2.197265625,0.1708984375
2.166748046875,0.0830078125
2.197265625,0.1708984375
2.166748046875,0.0830078125
2.166748046875,0.0830078125
2.197265625,0.1708984375
