xdac,yWE
0.009765625,0
0.01953125,0
0.029296875,0
0.0390625,0
0.048828125,0
0.05859375,0
0.068359375,0
0.078125,0
0.087890625,0
0.09765625,0
0.107421875,0
0.1171875,0
0.126953125,0
0.13671875,0
0.146484375,0.01953125
0.15625,0.0048828125
0.166015625,0.01953125
0.17578125,0.0634765625
0.185546875,0.048828125
0.1953125,0.1171875
0.205078125,0.0927734375
0.21484375,0.05859375
0.224609375,0.087890625
0.234375,0.0830078125
0.244140625,0.1416015625
0.25390625,0.1318359375
0.263671875,0.13671875
0.2734375,0.1513671875
0.283203125,0.1904296875
0.29296875,0.3076171875
0.302734375,0.1708984375
0.3125,0.234375
0.322265625,0.2197265625
0.33203125,0.234375
0.341796875,0.263671875
0.3515625,0.2978515625
0.361328125,0.25390625
0.37109375,0.2734375
0.380859375,0.302734375
0.390625,0.3369140625
0.400390625,0.33203125
0.41015625,0.3466796875
0.419921875,0.33203125
0.4296875,0.3662109375
0.439453125,0.380859375
0.44921875,0.3857421875
0.458984375,0.3662109375
0.46875,0.3759765625
0.478515625,0.41015625
0.48828125,0.4345703125
0.498046875,0.4541015625
0.5078125,0.439453125
0.517578125,0.4541015625
0.52734375,0.44921875
0.537109375,0.4345703125
0.546875,0.458984375
0.556640625,0.44921875
0.56640625,0.380859375
0.576171875,0.498046875
0.5859375,0.6201171875
0.595703125,0.5615234375
0.60546875,0.537109375
0.615234375,0.537109375
0.625,0.5419921875
0.634765625,0.576171875
0.64453125,0.5419921875
0.654296875,0.576171875
0.6640625,0.5810546875
0.673828125,0.5712890625
0.68359375,0.615234375
0.693359375,0.6201171875
0.703125,0.6298828125
0.712890625,0.6396484375
0.72265625,0.634765625
0.732421875,0.6689453125
0.7421875,0.6591796875
0.751953125,0.7080078125
0.76171875,0.72265625
0.771484375,0.6494140625
0.78125,0.634765625
0.80078125,0.703125
0.810546875,0.732421875
0.83984375,0.693359375
0.849609375,0.7275390625
0.87890625,0.7568359375
0.888671875,0.7763671875
0.91796875,0.7763671875
0.927734375,0.7861328125
0.95703125,0.830078125
0.966796875,0.8154296875
0.99609375,0.8447265625
1.005859375,0.8447265625
1.03515625,0.859375
1.044921875,0.8544921875
1.07421875,0.869140625
1.083984375,0.8984375
1.11328125,0.927734375
1.123046875,0.8642578125
1.15234375,0.9521484375
1.162109375,0.9423828125
1.19140625,0.9423828125
1.201171875,1.0400390625
1.23046875,0.947265625
1.240234375,0.947265625
1.26953125,0.8642578125
1.279296875,1.0400390625
1.30859375,0.9912109375
1.318359375,1.0400390625
1.34765625,1.0400390625
1.357421875,1.0595703125
1.38671875,1.0546875
1.396484375,1.083984375
1.42578125,1.0791015625
1.435546875,1.0888671875
1.46484375,1.083984375
1.474609375,1.07421875
1.50390625,1.142578125
1.513671875,1.1669921875
1.54296875,1.181640625
1.552734375,1.1669921875
1.58203125,1.2158203125
1.591796875,1.19140625
1.62109375,1.1669921875
1.630859375,1.181640625
1.66015625,1.2109375
1.669921875,1.240234375
1.69921875,1.19140625
1.708984375,1.2109375
1.73828125,1.259765625
1.748046875,1.2646484375
1.77734375,1.2646484375
1.787109375,1.279296875
1.81640625,1.3232421875
1.826171875,1.2841796875
1.85546875,1.2890625
1.865234375,1.25
1.89453125,1.3232421875
1.904296875,1.3427734375
1.93359375,1.3525390625
1.943359375,1.328125
1.97265625,1.3623046875
1.982421875,1.357421875
1.982421875,1.3037109375
1.97265625,1.2841796875
1.943359375,1.2060546875
1.93359375,1.181640625
1.904296875,1.064453125
1.89453125,1.0595703125
1.865234375,0.9765625
1.85546875,0.9375
1.826171875,0.8837890625
1.81640625,0.8203125
1.787109375,0.751953125
1.77734375,0.7177734375
1.748046875,0.654296875
1.73828125,0.634765625
1.708984375,0.546875
1.69921875,0.556640625
1.669921875,0.478515625
1.66015625,0.439453125
1.630859375,0.400390625
1.62109375,0.4150390625
1.591796875,0.3271484375
1.58203125,0.3125
1.552734375,0.2490234375
1.54296875,0.2001953125
1.513671875,0.1416015625
1.50390625,0.146484375
1.474609375,0.1123046875
