xdac,yWE
0.09033203125,0
0.09033203125,0
0.09033203125,0
0.09033203125,0
0.27099609375,0
0.27099609375,0
0.27099609375,0
0.27099609375,0
0.361328125,0
0.361328125,0
0.361328125,0
0.361328125,0
0.5419921875,0
0.5419921875,0
0.5419921875,0
0.5419921875,0
0.63232421875,0.0048828125
0.63232421875,0.0048828125
0.63232421875,0.0048828125
0.63232421875,0.0048828125
0.72265625,0
0.72265625,0
0.72265625,0
0.72265625,0
0.9033203125,0
0.9033203125,0
0.9033203125,0
0.9033203125,0
0.99365234375,0.05859375
0.99365234375,0.05859375
0.99365234375,0.05859375
0.99365234375,0.05859375
1.17431640625,0.1611328125
1.17431640625,0.1611328125
1.17431640625,0.1611328125
1.17431640625,0.1611328125
1.2646484375,0.1025390625
1.2646484375,0.1025390625
1.35498046875,0.166015625
1.2646484375,0.1025390625
1.35498046875,0.166015625
1.2646484375,0.1025390625
1.4453125,0.1611328125
1.4453125,0.1611328125
1.4453125,0.1611328125
1.4453125,0.1611328125
1.53564453125,0.185546875
1.53564453125,0.185546875
1.53564453125,0.185546875
1.53564453125,0.185546875
1.6259765625,0.2099609375
1.6259765625,0.2099609375
1.6259765625,0.2099609375
1.6259765625,0.2099609375
1.806640625,0.2392578125
1.806640625,0.2392578125
1.806640625,0.2392578125
1.806640625,0.2392578125
1.89697265625,0.3369140625
1.89697265625,0.3369140625
1.89697265625,0.3369140625
1.89697265625,0.3369140625
2.07763671875,0.3564453125
2.07763671875,0.3564453125
2.07763671875,0.3564453125
2.07763671875,0.3564453125
2.16796875,0.3857421875
2.16796875,0.3857421875
2.16796875,0.3857421875
2.25830078125,0.3564453125
2.16796875,0.3857421875
2.3486328125,0.3857421875
2.3486328125,0.3857421875
2.3486328125,0.3857421875
2.3486328125,0.3857421875
2.43896484375,0.37109375
2.43896484375,0.37109375
2.43896484375,0.37109375
2.43896484375,0.37109375
2.61962890625,0.41015625
2.61962890625,0.41015625
2.61962890625,0.41015625
2.61962890625,0.41015625
2.7099609375,0.3759765625
2.7099609375,0.3759765625
2.7099609375,0.3759765625
2.7099609375,0.3759765625
2.80029296875,0.5078125
2.80029296875,0.5078125
2.80029296875,0.5078125
2.80029296875,0.5078125
2.98095703125,0.5322265625
2.98095703125,0.5322265625
2.98095703125,0.5322265625
2.98095703125,0.5322265625
3.0712890625,0.5419921875
3.0712890625,0.5419921875
3.0712890625,0.5419921875
3.0712890625,0.5419921875
3.251953125,0.5419921875
3.251953125,0.5419921875
3.251953125,0.5419921875
3.34228515625,0.60546875
3.34228515625,0.60546875
3.34228515625,0.60546875
3.4326171875,0.5908203125
3.34228515625,0.60546875
3.52294921875,0.60546875
3.52294921875,0.60546875
3.52294921875,0.60546875
3.52294921875,0.60546875
3.61328125,0.673828125
3.61328125,0.673828125
3.61328125,0.673828125
3.61328125,0.673828125
3.7939453125,0.6591796875
3.7939453125,0.6591796875
3.7939453125,0.6591796875
3.7939453125,0.6591796875
3.88427734375,0.712890625
3.88427734375,0.712890625
3.88427734375,0.712890625
3.974609375,0.68359375
3.974609375,0.68359375
3.88427734375,0.712890625
3.974609375,0.68359375
3.974609375,0.68359375
4.1552734375,0.7421875
4.1552734375,0.7421875
4.1552734375,0.7421875
4.1552734375,0.7421875
4.24560546875,0.7763671875
4.24560546875,0.7763671875
4.24560546875,0.7763671875
4.24560546875,0.7763671875
4.42626953125,0.7666015625
4.42626953125,0.7666015625
4.42626953125,0.7666015625
4.42626953125,0.7666015625
4.5166015625,0.791015625
4.60693359375,0.8447265625
4.5166015625,0.791015625
4.60693359375,0.8447265625
4.5166015625,0.791015625
4.60693359375,0.8447265625
4.5166015625,0.791015625
4.60693359375,0.8447265625
4.697265625,0.830078125
4.697265625,0.830078125
4.697265625,0.830078125
4.697265625,0.830078125
4.78759765625,0.810546875
4.78759765625,0.810546875
4.78759765625,0.810546875
4.78759765625,0.810546875
4.8779296875,0.8544921875
4.8779296875,0.8544921875
4.8779296875,0.8544921875
4.8779296875,0.8544921875
4.96826171875,0.9619140625
4.96826171875,0.9619140625
4.96826171875,0.9619140625
4.8779296875,0.830078125
4.8779296875,0.830078125
4.8779296875,0.830078125
4.8779296875,0.830078125
4.697265625,0.76171875
4.697265625,0.76171875
4.697265625,0.76171875
4.697265625,0.76171875
4.60693359375,0.68359375
4.60693359375,0.68359375
4.60693359375,0.68359375
4.60693359375,0.68359375
4.42626953125,0.6298828125
4.42626953125,0.6298828125
4.42626953125,0.6298828125
4.42626953125,0.6298828125
4.3359375,0.6298828125
4.3359375,0.6298828125
4.3359375,0.6298828125
4.3359375,0.6298828125
4.1552734375,0.4931640625
4.1552734375,0.4931640625
4.1552734375,0.4931640625
4.1552734375,0.4931640625
4.06494140625,0.5126953125
4.06494140625,0.5126953125
4.06494140625,0.5126953125
4.06494140625,0.5126953125
3.974609375,0.419921875
3.974609375,0.419921875
3.974609375,0.419921875
3.974609375,0.419921875
3.88427734375,0.419921875
3.7939453125,0.361328125
3.7939453125,0.361328125
3.7939453125,0.361328125
3.7939453125,0.361328125
3.70361328125,0.380859375
3.70361328125,0.380859375
3.61328125,0.3271484375
3.70361328125,0.380859375
3.70361328125,0.380859375
3.61328125,0.3271484375
3.52294921875,0.2490234375
3.52294921875,0.2490234375
3.52294921875,0.2490234375
3.52294921875,0.2490234375
3.4326171875,0.2392578125
3.4326171875,0.2392578125
3.4326171875,0.2392578125
3.4326171875,0.2392578125
3.251953125,0.244140625
3.251953125,0.244140625
3.251953125,0.244140625
3.251953125,0.244140625
3.16162109375,0.15625
3.16162109375,0.15625
3.16162109375,0.15625
3.16162109375,0.15625
2.98095703125,0.068359375
2.98095703125,0.068359375
2.98095703125,0.068359375
2.98095703125,0.068359375
2.890625,0.0830078125
2.890625,0.0830078125
2.890625,0.0830078125
2.890625,0.0830078125
2.80029296875,0.0439453125
2.80029296875,0.0439453125
2.80029296875,0.0439453125
2.80029296875,0.0439453125
